author_id,skin_tone,eye_color,skin_type,hair_color
7265446554,tan,brown,dry,black
2647221732,light,hazel,combination,brown
21769502677,fair,blue,combination,brown
1806724415,lightMedium,hazel,combination,brown
21613155212,,,,
6875433309,fair,blue,combination,blonde
9963646142,fair,green,dry,brown
21272777580,,blue,normal,blonde
7478237265,fair,blue,dry,brown
5160953153,lightMedium,brown,oily,black
2558622878,fair,hazel,dry,blonde
6068231210,lightMedium,brown,combination,gray
7426401514,light,,combination,blonde
23403815855,light,,,
1315404320,light,blue,combination,brown
2843579118,medium,brown,combination,brown
2120621710,mediumTan,brown,combination,blonde
6346670180,lightMedium,brown,combination,black
1428166524,fair,blue,combination,brown
33302290766,fair,brown,oily,blonde
8269623525,lightMedium,brown,oily,brown
2508034738,deep,brown,combination,brown
11849243563,fairLight,blue,oily,brown
6608025260,light,hazel,dry,brown
26143602111,medium,brown,combination,
34519911328,deep,brown,oily,black
9182329843,light,hazel,combination,brown
6843406342,mediumTan,brown,combination,brown
29534914247,deep,brown,combination,black
10174868661,,brown,oily,
10002550225,lightMedium,blue,dry,black
34749778543,,,,
11225134472,,,,
2512761625,,,,
39780735785,,brown,dry,black
25090725772,,,,
12723386150,fair,brown,combination,
8449620452,fair,brown,combination,
5433447698,lightMedium,brown,normal,
7160426746,tan,brown,combination,
5881069538,lightMedium,brown,combination,black
7779649347,light,brown,combination,gray
43484371,light,hazel,dry,brown
32530085818,lightMedium,green,oily,blonde
11534061123,lightMedium,brown,oily,black
12367763507,deep,brown,combination,black
1781745224,lightMedium,blue,combination,brown
33565839734,lightMedium,green,combination,blonde
8126060812,medium,brown,combination,black
5962968746,medium,brown,combination,black
34733937523,deep,brown,normal,blonde
29016872044,light,brown,combination,red
5090890773,lightMedium,hazel,normal,brown
27127976061,light,brown,combination,blonde
13055343920,light,hazel,normal,blonde
36138040472,medium,brown,oily,blonde
1310252379,lightMedium,brown,combination,brown
30579231703,lightMedium,brown,combination,brown
21868458208,tan,brown,combination,brown
1477109568,mediumTan,brown,oily,brown
5475436849,lightMedium,brown,combination,brown
24516298753,fair,green,combination,blonde
5058815178,fairLight,brown,combination,brown
8439285201,medium,brown,combination,brown
9915471882,fair,brown,combination,red
5686421790,light,blue,oily,blonde
29741379707,medium,,combination,
7203870756,lightMedium,brown,combination,black
5065941578,rich,,,
31292585228,fairLight,blue,combination,brown
21216811399,light,,dry,
2046870374,medium,brown,combination,black
1323558888,fair,hazel,oily,auburn
5661590645,lightMedium,brown,combination,brown
22888225479,rich,brown,normal,black
6149908195,fair,blue,combination,red
35754054957,light,brown,oily,brown
7723974237,fairLight,green,combination,brown
22022770001,fair,hazel,normal,brown
23133288140,light,blue,combination,blonde
1603002818,tan,brown,combination,black
1724710183,fairLight,blue,combination,brown
8185503200,light,green,oily,brown
6947855826,fairLight,green,combination,red
6292057458,light,brown,dry,black
8409554572,tan,brown,combination,brown
26305169401,fair,brown,combination,brown
21675019998,medium,brown,oily,black
8660344325,light,blue,normal,brown
7144360526,lightMedium,brown,combination,black
5143703938,light,hazel,oily,auburn
7441571487,fair,hazel,dry,red
9301759021,light,brown,combination,black
5327565017,light,brown,normal,brown
21796268479,fair,green,combination,red
5125706511,light,green,dry,blonde
22669190859,light,green,oily,blonde
28064401178,mediumTan,brown,combination,black
20230401443,tan,brown,normal,brown
1450265720,light,brown,combination,black
6211473174,fair,brown,combination,brown
5159944744,light,green,normal,brown
31662367960,fair,green,oily,brown
2179036158,medium,brown,combination,black
9406375549,light,blue,combination,blonde
26923062285,fair,brown,combination,brown
6189096453,mediumTan,blue,combination,brown
29356451557,fair,hazel,normal,blonde
2381063131,light,blue,combination,blonde
6783735714,lightMedium,,dry,
12457668326,mediumTan,hazel,combination,black
1627743104,light,green,combination,blonde
11238297394,fair,brown,combination,auburn
5617647718,fair,hazel,combination,brown
29748417161,fair,brown,oily,blonde
2622174539,fair,blue,dry,blonde
20870116509,fair,blue,oily,blonde
10682567721,light,brown,dry,black
1290880733,lightMedium,green,oily,blonde
8895719564,mediumTan,brown,combination,brown
6756981932,light,brown,combination,black
2638039111,fair,blue,combination,brown
10575405203,tan,brown,combination,brown
9151287539,light,brown,combination,brown
5081311299,medium,hazel,dry,black
5935865540,mediumTan,,oily,
1106706823,medium,brown,combination,brown
5027891943,lightMedium,brown,combination,black
12317485860,fair,blue,oily,brown
9735941832,light,blue,combination,blonde
6537955074,medium,Grey,combination,black
5995023889,fair,blue,normal,blonde
2514253288,fair,brown,dry,brown
22932869630,light,brown,oily,brown
11755005594,rich,brown,combination,black
12613847316,medium,brown,combination,brown
10204938879,fair,green,dry,blonde
1428405466,lightMedium,brown,combination,brown
1594305152,lightMedium,brown,combination,blonde
23289028454,fairLight,,oily,
10786361880,fair,blue,combination,blonde
6275944687,rich,brown,combination,brown
26924225912,lightMedium,brown,combination,black
22455175662,,blue,combination,blonde
6473102237,fair,brown,combination,brown
30569026834,lightMedium,brown,combination,black
39602442148,fair,hazel,normal,blonde
6034645461,lightMedium,brown,normal,red
5441028029,lightMedium,blue,combination,brown
45330042383,light,brown,combination,
11874582607,,blue,dry,blonde
27377457201,light,brown,combination,black
11166306369,light,green,combination,blonde
1991411191,,hazel,combination,
2643281575,fair,hazel,combination,auburn
1138990333,light,brown,combination,brown
31335250780,fairLight,blue,normal,blonde
5798067845,light,green,oily,brown
2582673787,light,blue,combination,brown
1727562636,light,green,normal,blonde
30296303684,fair,hazel,dry,brown
2446753660,fair,green,normal,
6668167211,lightMedium,brown,combination,brown
11593790747,fairLight,hazel,combination,auburn
24536005506,light,hazel,combination,brown
29538487765,fair,blue,combination,brown
21693584143,light,brown,combination,blonde
5823903476,light,hazel,combination,brown
31942128042,fairLight,blue,oily,blonde
5910358052,lightMedium,brown,normal,gray
2555633508,lightMedium,,combination,brown
1430130503,lightMedium,brown,combination,brown
1595814244,mediumTan,brown,combination,brown
2003040974,light,brown,combination,black
6469525795,fair,brown,combination,blonde
5754483514,lightMedium,brown,combination,brown
1192583070,lightMedium,blue,combination,blonde
12319423766,light,brown,combination,brown
6205836585,tan,brown,combination,black
5626574647,fair,brown,combination,black
1978370539,light,hazel,normal,brown
918633342,lightMedium,blue,combination,brown
10727397418,mediumTan,brown,normal,black
11464544156,light,brown,combination,brown
6837890659,lightMedium,hazel,normal,brown
1319891252,medium,brown,combination,black
7787402753,mediumTan,brown,combination,brown
21149630129,mediumTan,brown,combination,brown
1557672812,lightMedium,brown,combination,brown
1773387852,lightMedium,brown,combination,brown
1198465150,lightMedium,brown,combination,brown
1879453557,light,green,oily,brown
902866848,light,hazel,combination,brown
1019926405,fair,hazel,dry,blonde
1039957797,fair,brown,combination,black
5994536178,mediumTan,brown,combination,black
2355923165,light,blue,dry,brown
10624076677,light,brown,combination,blonde
6743158088,fair,brown,combination,brown
1691814662,deep,brown,normal,black
11958304222,lightMedium,brown,combination,black
2857682984,mediumTan,brown,dry,black
5438237306,lightMedium,brown,normal,black
2645193091,light,,normal,
9408856215,lightMedium,brown,oily,brown
20228878680,fair,hazel,combination,brown
6073088624,light,brown,dry,brown
1853752970,light,blue,combination,brown
5137850444,fair,green,combination,blonde
2753024275,medium,brown,combination,brown
23298873915,lightMedium,brown,oily,brown
1458300536,deep,brown,oily,black
936521511,light,hazel,combination,blonde
1846603021,light,blue,oily,blonde
5910865781,fair,blue,combination,black
7184246923,light,hazel,dry,blonde
8270886389,tan,brown,combination,brown
5901178450,medium,brown,oily,black
1726912711,lightMedium,blue,combination,blonde
6400517757,tan,brown,combination,black
22568183355,lightMedium,green,combination,blonde
2073044919,lightMedium,brown,combination,brown
1708210449,mediumTan,brown,oily,brown
8948232773,mediumTan,brown,oily,brown
10833070521,fair,blue,combination,blonde
951050536,lightMedium,green,oily,black
9946208031,light,brown,combination,auburn
11768043988,lightMedium,blue,normal,auburn
9945198311,fair,blue,combination,brown
10755812119,medium,blue,oily,blonde
1496343287,light,green,oily,brown
20184062926,fair,,combination,
1665901868,fair,green,combination,brown
9640140746,light,blue,dry,brown
21730817903,light,brown,combination,black
5395030822,fair,green,combination,brown
21059735865,lightMedium,brown,combination,brown
1473911991,lightMedium,brown,combination,brown
1424572067,light,brown,combination,brown
1259193828,fair,brown,combination,brown
5089663322,fair,green,oily,blonde
9348053629,lightMedium,brown,dry,brown
2698696625,lightMedium,hazel,dry,blonde
2576845110,rich,brown,combination,brown
12711983790,light,green,combination,blonde
1798924141,lightMedium,hazel,combination,black
1215684111,light,blue,combination,brown
903761180,light,blue,combination,brown
867972642,fair,green,normal,blonde
6737771662,light,blue,dry,blonde
7227778709,fairLight,blue,combination,black
1341776407,lightMedium,brown,oily,brown
9940893488,light,blue,combination,brown
21638976715,medium,green,dry,brown
5137670402,lightMedium,brown,normal,brown
7890874353,lightMedium,green,combination,brown
5507324010,,,,
1497433632,lightMedium,brown,combination,brown
21562289389,fair,blue,dry,auburn
21548413472,fair,green,combination,blonde
1030776475,tan,blue,combination,black
1739344329,deep,brown,dry,black
5090980483,medium,green,combination,brown
5332305656,light,blue,normal,blonde
2441744274,fair,brown,combination,brown
2196830910,lightMedium,brown,combination,brown
2327545390,light,green,combination,red
1383742477,light,brown,oily,black
2602656013,lightMedium,hazel,combination,brown
2056060742,medium,brown,oily,black
1417515080,light,brown,combination,brown
1427651254,light,,dry,
13798526,light,green,oily,blonde
2037802437,light,blue,normal,blonde
5488923617,light,,combination,blonde
21448418238,medium,brown,combination,black
21445958248,deep,brown,combination,black
5377520712,fair,blue,normal,blonde
1902259602,fair,blue,combination,blonde
6705760644,fair,blue,dry,brown
2366760369,fair,brown,combination,
6002393393,light,blue,normal,brown
5209488974,medium,,combination,
1190174352,light,blue,dry,blonde
2046931716,,,,
21439800276,light,blue,combination,brown
5060507110,light,green,dry,brown
21295108155,lightMedium,brown,combination,brown
1376162661,light,green,normal,black
1571642209,mediumTan,hazel,combination,brown
1863484518,fairLight,hazel,dry,brown
7265379768,light,hazel,combination,brown
8664534188,light,blue,dry,brown
11365936516,lightMedium,green,combination,brown
1079257338,light,blue,combination,brown
2539891108,lightMedium,blue,combination,blonde
1313307340,light,green,combination,brown
1166322577,fair,hazel,oily,red
5148113185,fairLight,blue,dry,blonde
6346150511,fair,brown,dry,black
1493011030,,,,
1291540444,light,blue,combination,red
962183916,light,blue,normal,blonde
2787219391,fair,green,combination,brown
6457235286,lightMedium,green,combination,brown
1224793377,lightMedium,blue,combination,brown
791870159,light,green,combination,red
1168769876,light,brown,combination,black
21662642158,fairLight,hazel,combination,brown
6016780085,lightMedium,brown,oily,brown
6255474443,light,brown,combination,black
46389486751,light,brown,combination,auburn
32341171329,,,,
45077403321,light,brown,dry,black
21806967425,,hazel,combination,
7376274703,lightMedium,brown,dry,gray
33607498903,light,brown,combination,blonde
1668068294,fair,blue,normal,brown
32572761036,light,,combination,brown
35070827459,lightMedium,brown,dry,black
1278495842,fair,brown,oily,brown
41922785909,light,brown,combination,brown
38427114554,light,brown,normal,black
7544739120,lightMedium,brown,oily,brown
41827495413,lightMedium,brown,combination,black
37743799045,fairLight,brown,dry,brown
36833833920,fair,hazel,dry,red
35324992732,fair,green,combination,black
6169877613,fair,blue,normal,auburn
1134089352,light,blue,dry,blonde
5191295830,fair,blue,normal,brown
34503087381,lightMedium,brown,dry,brown
2297911665,fair,blue,combination,brown
29462221236,lightMedium,green,normal,brown
1798921076,fair,brown,combination,black
40432758193,fair,blue,dry,blonde
12720247236,light,blue,combination,blonde
23525110331,light,brown,combination,brown
40236149157,light,hazel,combination,blonde
32575574898,light,hazel,combination,brown
40350681197,medium,brown,combination,blonde
1566863072,light,blue,dry,brown
40078203428,lightMedium,brown,dry,black
39945600932,fair,green,combination,red
26380361063,lightMedium,brown,combination,brown
30777235343,light,brown,combination,brown
33127242431,fair,hazel,combination,brown
37270658707,fair,blue,dry,brown
23492922760,light,blue,combination,blonde
37071440262,fair,blue,dry,blonde
30147541225,light,blue,normal,blonde
35873077353,fairLight,,normal,blonde
25553759487,fair,hazel,dry,blonde
1818586205,,,,
7183480638,fair,green,combination,blonde
2715997374,,brown,combination,brown
2134663406,light,blue,combination,blonde
1209385012,fair,hazel,combination,auburn
5858687170,fair,brown,normal,gray
2856866685,,,,
6252400600,light,brown,normal,brown
921910396,lightMedium,blue,combination,gray
21292472384,fair,hazel,combination,brown
2836575503,fair,hazel,combination,brown
